"pr_lost";"pr_rem";"ave_pr";"amphibians";"birds";"mammals";"reptiles";"LC";"NT";"VU";"EN";"CR"
0.00121;0.99879;0.749320838550713;0.725121628092578;0.763285019358682;0.763625539096193;0.728147764095917;0.76840799839765;0.745965787997757;0.739586998087954;0.707013858093126;0.649479716024341
0.00127;0.99873;0.749320838550713;0.725121628092578;0.763285019358682;0.763625539096193;0.728147764095917;0.76840799839765;0.745965787997757;0.739586998087954;0.707013858093126;0.649479716024341
0.00134;0.99866;0.749320838550713;0.725121628092578;0.763285019358682;0.763625539096193;0.728147764095917;0.76840799839765;0.745965787997757;0.739586998087954;0.707013858093126;0.649479716024341
0.00141;0.99859;0.749320798158097;0.725121628092578;0.763284920083391;0.763625539096193;0.728147764095917;0.768407931633062;0.745965787997757;0.739586998087954;0.707013858093126;0.649479716024341
0.00148;0.99852;0.749320798158097;0.725121628092578;0.763284920083391;0.763625539096193;0.728147764095917;0.768407931633062;0.745965787997757;0.739586998087954;0.707013858093126;0.649479716024341
0.00155;0.99845;0.749320798158097;0.725121628092578;0.763284920083391;0.763625539096193;0.728147764095917;0.768407931633062;0.745965787997757;0.739586998087954;0.707013858093126;0.649479716024341
0.00162;0.99838;0.749320798158097;0.725121628092578;0.763284920083391;0.763625539096193;0.728147764095917;0.768407931633062;0.745965787997757;0.739586998087954;0.707013858093126;0.649479716024341
0.0017;0.9983;0.74932075776548;0.725121628092578;0.763284820808101;0.763625539096193;0.728147764095917;0.768407864868474;0.745965787997757;0.739586998087954;0.707013858093126;0.649479716024341
0.00178;0.99822;0.749320717372864;0.725121628092578;0.76328472153281;0.763625539096193;0.728147764095917;0.768407798103886;0.745965787997757;0.739586998087954;0.707013858093126;0.649479716024341
0.00186;0.99814;0.749320717372864;0.725121628092578;0.76328472153281;0.763625539096193;0.728147764095917;0.768407798103886;0.745965787997757;0.739586998087954;0.707013858093126;0.649479716024341
